"document_id","timestamp","state","district","market","commodity","variety","arrival_date","min_price","max_price","modal_price"
"1595","1518533982","Orissa","Dhenkanal","Kamakhyanagar","Paddy(Dhan)","1001","13/02/2018","1550","1550","1550"
"1596","1518533982","Orissa","Dhenkanal","Kamakhyanagar","Potato","Potato","13/02/2018","600","800","700"
"1597","1518533982","Orissa","Dhenkanal","Kamakhyanagar","Pumpkin","Pumpkin","13/02/2018","2000","2200","2100"
"1598","1518533982","Orissa","Dhenkanal","Kamakhyanagar","Tomato","Tomato","13/02/2018","1500","2000","1800"
"1599","1518533982","Orissa","Jagatsinghpur","Jagatsinghpur","Brinjal","Round","13/02/2018","2000","3000","2500"
"1600","1518533982","Orissa","Jagatsinghpur","Jagatsinghpur","Paddy(Dhan)","Paddy","13/02/2018","1500","1590","1550"
"1601","1518533982","Orissa","Jagatsinghpur","Jagatsinghpur","Potato","Potato","13/02/2018","600","800","700"
"1602","1518533982","Orissa","Jajpur","Jajpur","Bitter gourd","Bitter Gourd","13/02/2018","2500","3000","3000"
"1603","1518533982","Orissa","Jajpur","Jajpur","Cabbage","Cabbage","13/02/2018","800","1000","900"
"1604","1518533982","Orissa","Jajpur","Jajpur","Cauliflower","Cauliflower","13/02/2018","800","1200","1000"
"1605","1518533982","Orissa","Jajpur","Jajpur","Cucumbar(Kheera)","Cucumbar","13/02/2018","1600","2000","1800"
"1606","1518533982","Orissa","Jajpur","Jajpur","Green Chilli","Green Chilly","13/02/2018","5000","6000","5500"
"1607","1518533982","Orissa","Jajpur","Jajpur","Potato","Potato","13/02/2018","450","470","460"
"1608","1518533982","Orissa","Jharsuguda","Jharsuguda","Onion","Other","13/02/2018","2000","3000","2500"
"1609","1518533982","Orissa","Jharsuguda","Jharsuguda","Paddy(Dhan)","Other","13/02/2018","1550","1550","1550"
"1610","1518533982","Orissa","Jharsuguda","Jharsuguda","Potato","Other","13/02/2018","800","1000","900"
"1611","1518533982","Orissa","Jharsuguda","Jharsuguda","Rice","Other","13/02/2018","2000","3000","2500"
"1612","1518533982","Orissa","Kalahandi","Junagarh","Brinjal","Other","13/02/2018","1800","2000","2000"
"1613","1518533982","Orissa","Kalahandi","Junagarh","Cauliflower","Other","13/02/2018","2000","2400","2200"
"1614","1518533982","Orissa","Kalahandi","Junagarh","Paddy(Dhan)","Other","13/02/2018","1550","1590","1550"
"1615","1518533982","Orissa","Kalahandi","Junagarh","Rice","Other","13/02/2018","2100","2200","2100"
"1616","1518533982","Orissa","Kalahandi","Junagarh","Tomato","Other","13/02/2018","1600","2000","1800"
"1617","1518533982","Orissa","Kalahandi","Kalahandi(Dharamagarh)","Indian Beans (Seam)","Other","13/02/2018","3600","4000","3800"
"1618","1518533982","Orissa","Kalahandi","Kalahandi(Dharamagarh)","Onion","Other","13/02/2018","3600","4000","3800"
"1619","1518533982","Orissa","Kalahandi","Kalahandi(Dharamagarh)","Paddy(Dhan)","Other","13/02/2018","1550","1590","1550"
"1620","1518533982","Orissa","Kalahandi","Kalahandi(Dharamagarh)","Potato","Other","13/02/2018","900","1000","1000"
"1621","1518533982","Orissa","Kalahandi","Kalahandi(Dharamagarh)","Rice","Other","13/02/2018","2100","2200","2100"
"1622","1518533982","Orissa","Kalahandi","Kalahandi(Dharamagarh)","Tomato","Other","13/02/2018","1000","1250","1200"
"1623","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Brinjal","Brinjal","13/02/2018","1400","1450","1400"
"1624","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Brinjal","Other","13/02/2018","1200","1250","1200"
"1625","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Cauliflower","Cauliflower","13/02/2018","1400","1450","1400"
"1626","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Cauliflower","Local","13/02/2018","1200","1250","1200"
"1627","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Onion","Onion","13/02/2018","3200","3500","3250"
"1628","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Pointed gourd (Parval)","Pointed gourd (Parval)","13/02/2018","4500","4800","4550"
"1629","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Potato","Local","13/02/2018","550","600","600"
"1630","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Potato","Potato","13/02/2018","600","650","650"
"1631","1518533982","Orissa","Kendrapara","Chatta Krushak Bazar","Tomato","Tomato","13/02/2018","1400","1500","1450"
"1632","1518533982","Orissa","Kendrapara","Gopa","Brinjal","Brinjal","13/02/2018","1400","1450","1400"
"1633","1518533982","Orissa","Kendrapara","Gopa","Brinjal","Other","13/02/2018","1200","1400","1250"
"1634","1518533982","Orissa","Kendrapara","Gopa","Cauliflower","Cauliflower","13/02/2018","1400","1450","1400"
"1635","1518533982","Orissa","Kendrapara","Gopa","Cauliflower","Local","13/02/2018","1200","1250","1200"
"1636","1518533982","Orissa","Kendrapara","Gopa","Onion","Onion","13/02/2018","3200","3250","3200"
"1637","1518533982","Orissa","Kendrapara","Gopa","Potato","Local","13/02/2018","500","550","550"
"1638","1518533982","Orissa","Kendrapara","Gopa","Potato","Potato","13/02/2018","600","650","600"
"1639","1518533982","Orissa","Kendrapara","Gopa","Pumpkin","Pumpkin","13/02/2018","1400","1450","1400"
"1640","1518533982","Orissa","Kendrapara","Gopa","Tomato","Tomato","13/02/2018","1200","1250","1200"
"1641","1518533982","Orissa","Kendrapara","Kendrapara","Brinjal","Brinjal","13/02/2018","1400","1500","1450"
"1642","1518533982","Orissa","Kendrapara","Kendrapara","Brinjal","Other","13/02/2018","1200","1400","1250"
"1643","1518533982","Orissa","Kendrapara","Kendrapara","Cauliflower","Cauliflower","13/02/2018","1200","1250","1200"
"1644","1518533982","Orissa","Kendrapara","Kendrapara","Cauliflower","Local","13/02/2018","1000","1050","1000"
"1645","1518533982","Orissa","Kendrapara","Kendrapara","Paddy(Dhan)","Paddy","13/02/2018","1550","1590","1550"
"1646","1518533982","Orissa","Kendrapara","Kendrapara","Potato","Local","13/02/2018","500","550","500"
"1647","1518533982","Orissa","Kendrapara","Kendrapara","Potato","Potato","13/02/2018","600","650","600"
"1648","1518533982","Orissa","Kendrapara","Kendrapara","Pumpkin","Pumpkin","13/02/2018","1400","1500","1450"
"1649","1518533982","Orissa","Kendrapara","Kendrapara","Tomato","Tomato","13/02/2018","1200","1250","1200"
"1650","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Brinjal","Brinjal","13/02/2018","1400","1500","1450"
"1651","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Brinjal","Other","13/02/2018","1200","1400","1250"
"1652","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Cauliflower","Cauliflower","13/02/2018","1400","1500","1450"
"1653","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Cauliflower","Local","13/02/2018","1200","1400","1250"
"1654","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Onion","Onion","13/02/2018","3200","3250","3200"
"1655","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Paddy(Dhan)","Other","13/02/2018","1550","1590","1550"
"1656","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Potato","Local","13/02/2018","550","600","600"
"1657","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Potato","Potato","13/02/2018","600","650","600"
"1658","1518533982","Orissa","Kendrapara","Kendrapara(Marshaghai)","Tomato","Tomato","13/02/2018","1400","1500","1450"
"1659","1518533982","Orissa","Kendrapara","Pattamundai","Brinjal","Brinjal","13/02/2018","1400","1450","1400"
"1660","1518533982","Orissa","Kendrapara","Pattamundai","Brinjal","Other","13/02/2018","1200","1250","1200"
"1661","1518533982","Orissa","Kendrapara","Pattamundai","Cauliflower","Cauliflower","13/02/2018","1500","1550","1500"
"1662","1518533982","Orissa","Kendrapara","Pattamundai","Cauliflower","Local","13/02/2018","1200","1400","1250"
"1663","1518533982","Orissa","Kendrapara","Pattamundai","Onion","Onion","13/02/2018","3200","3500","3250"
"1664","1518533982","Orissa","Kendrapara","Pattamundai","Paddy(Dhan)","Paddy","13/02/2018","1550","1590","1550"
"1665","1518533982","Orissa","Kendrapara","Pattamundai","Potato","Local","13/02/2018","550","600","600"
"1666","1518533982","Orissa","Kendrapara","Pattamundai","Potato","Potato","13/02/2018","600","650","600"
"1667","1518533982","Orissa","Kendrapara","Pattamundai","Tomato","Tomato","13/02/2018","1400","1500","1450"
"1668","1518533982","Orissa","Keonjhar","Champua","Brinjal","Other","13/02/2018","1800","1900","1850"
"1669","1518533982","Orissa","Keonjhar","Champua","Cabbage","Other","13/02/2018","1800","1900","1850"
"1670","1518533982","Orissa","Keonjhar","Champua","Cauliflower","Other","13/02/2018","1800","1900","1850"
"1671","1518533982","Orissa","Keonjhar","Champua","Onion","Other","13/02/2018","3200","3300","3250"
"1672","1518533982","Orissa","Keonjhar","Champua","Potato","Other","13/02/2018","500","600","550"
"1673","1518533982","Orissa","Keonjhar","Champua","Tomato","Other","13/02/2018","1000","1100","1050"
"1674","1518533982","Orissa","Keonjhar","Keonjhar(Jhumpura)","Brinjal","Other","13/02/2018","1750","1850","1800"
"1675","1518533982","Orissa","Keonjhar","Keonjhar(Jhumpura)","Cabbage","Other","13/02/2018","1750","1850","1800"
"1676","1518533982","Orissa","Keonjhar","Keonjhar(Jhumpura)","Cauliflower","Other","13/02/2018","1750","1850","1800"
"1677","1518533982","Orissa","Keonjhar","Keonjhar(Jhumpura)","Onion","Other","13/02/2018","3150","3250","3200"
"1678","1518533982","Orissa","Keonjhar","Keonjhar(Jhumpura)","Potato","Other","13/02/2018","500","600","550"
"1679","1518533982","Orissa","Keonjhar","Keonjhar(Jhumpura)","Tomato","Other","13/02/2018","950","1050","1000"
"1680","1518533982","Orissa","Khurda","Aiginia Mandi","Garlic","Other","13/02/2018","3200","3350","3300"
"1681","1518533982","Orissa","Khurda","Aiginia Mandi","Ginger(Dry)","Other","13/02/2018","2250","2350","2300"
"1682","1518533982","Orissa","Khurda","Aiginia Mandi","Onion","Other","13/02/2018","2850","3000","2950"
"1683","1518533982","Orissa","Khurda","Aiginia Mandi","Potato","Other","13/02/2018","480","500","490"
"1684","1518533982","Orissa","Khurda","Aiginia Mandi","Tomato","Other","13/02/2018","1200","1400","1300"
"1685","1518533982","Orissa","Khurda","Damana Hat","Bitter gourd","Other","13/02/2018","3200","3500","3300"
"1686","1518533982","Orissa","Khurda","Damana Hat","Brinjal","Other","13/02/2018","1000","1400","1200"
"1687","1518533982","Orissa","Khurda","Damana Hat","Onion","Other","13/02/2018","3000","3200","3100"
"1688","1518533982","Orissa","Khurda","Damana Hat","Potato","Other","13/02/2018","500","510","505"
"1689","1518533982","Orissa","Khurda","Damana Hat","Pumpkin","Other","13/02/2018","1250","1450","1350"
"1690","1518533982","Orissa","Khurda","Jatni","Brinjal","Other","13/02/2018","1000","1400","1200"
"1691","1518533982","Orissa","Khurda","Jatni","Onion","Other","13/02/2018","3000","3200","3100"
"1692","1518533982","Orissa","Khurda","Jatni","Potato","Other","13/02/2018","500","510","505"
"1693","1518533982","Orissa","Mayurbhanja","Betnoti","Beans","Other","13/02/2018","1600","2000","1800"
"1694","1518533982","Orissa","Mayurbhanja","Betnoti","Brinjal","Other","13/02/2018","1500","1800","1600"
"1695","1518533982","Orissa","Mayurbhanja","Betnoti","Cabbage","Cabbage","13/02/2018","1000","1500","1200"
"1696","1518533982","Orissa","Mayurbhanja","Betnoti","Cauliflower","Cauliflower","13/02/2018","800","1200","1000"
"1697","1518533982","Orissa","Mayurbhanja","Betnoti","Cucumbar(Kheera)","Cucumbar","13/02/2018","2000","2500","2200"
"1698","1518533982","Orissa","Mayurbhanja","Betnoti","Fish","Other","13/02/2018","10000","18000","15000"
"1699","1518533982","Orissa","Mayurbhanja","Betnoti","Leafy Vegetable","Other","13/02/2018","800","1500","1000"
"1700","1518533982","Orissa","Mayurbhanja","Betnoti","Potato","Potato","13/02/2018","500","700","600"
"1701","1518533982","Orissa","Mayurbhanja","Betnoti","Rice","Sanna Bhatta","13/02/2018","2400","2800","2600"
"1702","1518533982","Orissa","Mayurbhanja","Betnoti","Tomato","Tomato","13/02/2018","1000","1500","1200"
"1703","1518533982","Orissa","Mayurbhanja","Karanjia","Apple","Other","13/02/2018","5800","6500","6000"
"1704","1518533982","Orissa","Mayurbhanja","Karanjia","Apple","Other","13/02/2018","5500","6000","5500"
"1705","1518533982","Orissa","Mayurbhanja","Karanjia","Bhindi(Ladies Finger)","Other","13/02/2018","4100","4300","4200"
"1706","1518533982","Orissa","Mayurbhanja","Karanjia","Egg","Other","13/02/2018","950","1000","980"
"1707","1518533982","Orissa","Mayurbhanja","Karanjia","Fish","Other","13/02/2018","16000","18000","17000"
"1708","1518533982","Orissa","Mayurbhanja","Karanjia","Paddy(Dhan)","Other","13/02/2018","1550","1550","1550"
"1709","1518533982","Orissa","Mayurbhanja","Karanjia","Rice","Common","13/02/2018","2620","2650","2630"
"1710","1518533982","Orissa","Mayurbhanja","Karanjia","Rice","Other","13/02/2018","2600","2620","2610"
"1711","1518533982","Orissa","Mayurbhanja","Udala","Bitter gourd","Bitter Gourd","13/02/2018","5300","5500","5300"
"1712","1518533982","Orissa","Mayurbhanja","Udala","Brinjal","Brinjal","13/02/2018","1300","1700","1300"
"1713","1518533982","Orissa","Mayurbhanja","Udala","Cabbage","Cabbage","13/02/2018","1100","1140","1100"
"1714","1518533982","Orissa","Mayurbhanja","Udala","Cauliflower","Local","13/02/2018","1200","1250","1200"
"1715","1518533982","Orissa","Mayurbhanja","Udala","Cucumbar(Kheera)","Cucumbar","13/02/2018","2100","2200","2100"
"1716","1518533982","Orissa","Mayurbhanja","Udala","Fish","Fish","13/02/2018","16000","16500","16000"
"1717","1518533982","Orissa","Mayurbhanja","Udala","Fish","Other","13/02/2018","13000","13500","13000"
"1718","1518533982","Orissa","Mayurbhanja","Udala","Green Chilli","Green Chilly","13/02/2018","6200","6300","6200"
"1719","1518533982","Orissa","Mayurbhanja","Udala","Onion","Onion","13/02/2018","2750","2750","2750"
"1720","1518533982","Orissa","Mayurbhanja","Udala","Paddy(Dhan)","Other","13/02/2018","1550","1550","1550"
"1721","1518533982","Orissa","Mayurbhanja","Udala","Papaya (Raw)","Other","13/02/2018","1000","1100","1000"
"1722","1518533982","Orissa","Mayurbhanja","Udala","Potato","Potato","13/02/2018","520","540","520"
"1723","1518533982","Orissa","Mayurbhanja","Udala","Pumpkin","Pumpkin","13/02/2018","1000","1050","1000"
"1724","1518533982","Orissa","Mayurbhanja","Udala","Rice","Other","13/02/2018","2800","2900","2800"
"1725","1518533982","Orissa","Mayurbhanja","Udala","Rice","Sanna Bhatta","13/02/2018","2850","2900","2850"
"1726","1518533982","Orissa","Mayurbhanja","Udala","Tomato","Other","13/02/2018","1030","1050","1030"
"1727","1518533982","Orissa","Nayagarh","Bahadajholla","Brinjal","Other","13/02/2018","1600","1900","1800"
"1728","1518533982","Orissa","Nayagarh","Bahadajholla","Gur(Jaggery)","Other","13/02/2018","3600","3800","3700"
"1729","1518533982","Orissa","Nayagarh","Bahadajholla","Onion","Other","13/02/2018","2700","3000","2800"
"1730","1518533982","Orissa","Nayagarh","Bahadajholla","Potato","Other","13/02/2018","650","750","700"
"1731","1518533982","Orissa","Nayagarh","Bahadajholla","Tomato","Other","13/02/2018","800","1000","900"
"1732","1518533982","Orissa","Nayagarh","Sarankul","Brinjal","Other","13/02/2018","1300","1500","1400"
"1733","1518533982","Orissa","Nayagarh","Sarankul","Gur(Jaggery)","Other","13/02/2018","3400","3600","3500"
"1734","1518533982","Orissa","Nayagarh","Sarankul","Onion","Other","13/02/2018","2800","3000","2900"
"1735","1518533982","Orissa","Nayagarh","Sarankul","Potato","Other","13/02/2018","650","750","700"
"1736","1518533982","Orissa","Nayagarh","Sarankul","Tomato","Other","13/02/2018","1200","1400","1300"
"1737","1518533982","Orissa","Nowarangpur","Nabarangpur(Umerkote)","Paddy(Dhan)","Paddy Coarse","13/02/2018","1550","1600","1580"
"1738","1518533982","Orissa","Nowarangpur","Nawarangpur","Gur(Jaggery)","NO 2","13/02/2018","2000","2500","2000"
"1739","1518533982","Orissa","Nowarangpur","Nawarangpur","Maize","Hybrid/Local","13/02/2018","1020","1425","1310"
"1740","1518533982","Orissa","Nowarangpur","Nawarangpur","Paddy(Dhan)","Paddy Coarse","13/02/2018","1550","1550","1550"
"1741","1518533982","Orissa","Nuapada","Khariar","Brinjal","Brinjal","13/02/2018","1000","1200","1200"
"1742","1518533982","Orissa","Nuapada","Khariar","Cabbage","Other","13/02/2018","1400","1500","1500"
"1743","1518533982","Orissa","Nuapada","Khariar","Cauliflower","Other","13/02/2018","1500","1500","1500"
"1744","1518533982","Orissa","Nuapada","Khariar","Garlic","Garlic","13/02/2018","7000","7100","7100"
"1745","1518533982","Orissa","Nuapada","Khariar","Green Chilli","Green Chilly","13/02/2018","5000","5200","5200"
"1746","1518533982","Orissa","Nuapada","Khariar","Tomato","Other","13/02/2018","1000","1100","1000"
"1747","1518533982","Orissa","Nuapada","Khariar Road","Brinjal","Brinjal","13/02/2018","1000","1200","1200"
"1748","1518533982","Orissa","Nuapada","Khariar Road","Capsicum","Other","13/02/2018","4000","4200","4200"
"1749","1518533982","Orissa","Nuapada","Khariar Road","Cauliflower","Cauliflower","13/02/2018","1000","1200","1200"
"1750","1518533982","Orissa","Nuapada","Khariar Road","Drumstick","Other","13/02/2018","6000","6100","6100"
"1751","1518533982","Orissa","Nuapada","Khariar Road","Green Chilli","Green Chilly","13/02/2018","4500","4600","4600"
"1752","1518533982","Orissa","Nuapada","Khariar Road","Kulthi(Horse Gram)","Horse gram (Whole)","13/02/2018","4000","4200","4200"
"1753","1518533982","Orissa","Nuapada","Khariar Road","Onion","Other","13/02/2018","3400","3500","3500"
"1754","1518533982","Orissa","Nuapada","Khariar Road","Potato","Desi","13/02/2018","1000","1200","1200"
"1755","1518533982","Orissa","Nuapada","Khariar Road","Tomato","Other","13/02/2018","700","900","800"
"1756","1518533982","Orissa","Sambalpur","Sahaspur","Bhindi(Ladies Finger)","Other","13/02/2018","1123","1126","1125"
"1757","1518533982","Orissa","Sambalpur","Sahaspur","Bitter gourd","Other","13/02/2018","1234","1246","1245"
